"Gene","Location","Probe","MedianBvalTumor","MedianBvalNormal","Corr","GTMT","GTMB","GTMut","GTCG","GTCD","GBMT","GBMB","GBMut","GBCG","GBCD","MTMut","MTCG","MTCD","MBMut","MBCG","MBCD","MutCG","MutCD","GTMTnSig","GTMBnSig","GBMTnSig","GBMBnSig"
"TCF7L1","GeneBody","cg08563570","0.5534","0.6201","-0.104423887136332","36","1","0","24","5","4","35","0","26","9","0","18","5","0","28","11","0","0","0","0","2","1"
"TCF7L1","GeneBody","cg03255379","0.487","0.8183","0.298860793669149","52","1","0","24","5","1","39","0","26","9","0","18","4","0","24","10","0","0","1","0","1","1"
"MEF2C","GeneBody","cg07219649","0.7649","0.9053","-0.242600284583644","21","3","3","2","32","13","29","0","5","41","1","9","33","0","3","39","0","2","0","1","0","2"
"FGFR1","GeneBody","cg20336472","0.7132","0.8841","0.506542561858183","25","1","0","28","25","4","43","2","23","24","3","8","44","2","34","15","2","1","2","0","2","1"
"PTP4A2P2,JAM3","NA","cg23030863","0.0825","0.0868","0.484496361499555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BDH1","GeneBody","cg19798702","0.4887","0.7866","0.162511993086363","6","25","0","63","0","29","7","0","28","3","0","42","2","0","36","2","0","0","1","0","2","0"
"BDH1","GeneBody","cg04546205","0.6667","0.5965","-0.235592449834625","12","33","0","63","0","16","7","0","28","3","0","44","1","0","49","3","0","0","1","0","0","3"
"SH3YL1","GeneBody","cg11361895","0.5994","0.6407","0.256234545273068","3","40","0","43","1","35","2","1","15","9","2","25","7","0","30","11","2","0","0","3","4","0"
"SNORD114-20,SNHG24,SNORD113","NA","cg04966586","0.602","0.8922","-0.436721248060163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASCL4","Promoter","cg20173428","0.4161","0.8027","0.144587266630537","21","14","0","20","11","0","0","0","0","0","0","7","18","0","24","9","0","0","0","0","0","0"
"ASCL4","GeneBody","cg20443254","0.6338","0.0584","0.128922651033253","18","17","0","20","11","0","0","0","0","0","0","24","11","0","14","11","0","0","3","0","0","0"
"ARHGAP15,RP11-434H14.1","NA","cg12058385","0.694","0.8933","-0.197006371768347","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"COL11A1","AfterGene","cg03520644","0.4808","0.1701","-0.248703054583595","7","13","3","21","16","23","24","6","11","16","3","11","14","5","17","12","5","3","1","1","1","2"
"OR10S1","AfterGene","cg05024715","0.4237","0.8379","-0.117298782933315","0","2","0","2","1","0","0","0","0","0","0","7","31","1","16","24","0","1","0","0","0","0"
"AC010646.3,NR2F6","NA","cg01303222","0.8361","0.8821","-0.162556384014381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"EIF4E3,GPR27","NA","cg04087740","0.3881","0.3348","0.245574333107159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-1033H12.3","NA","cg05008843","0.6719","0.9353","0.1051644179698","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GAL","GeneBody","cg19252741","0.8378","0.8566","0.301448932169601","33","2","0","28","8","0","0","0","0","0","0","22","5","0","31","17","0","0","3","0","0","0"
"EVA1B,RP11-268J15.5,SH3D21","NA","cg13500072","0.5528","0.3237","0.528532213928923","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-94B19.7","GeneBody","cg22063692","0.5062","0.8934","-0.0307125362296244","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SDR16C6P","NA","cg27468419","0.4656","0.8581","0.137052144826337","0","0","0","0","0","0","0","0","0","0","0","27","9","0","47","2","0","0","0","0","0","0"
"SDR16C6P","NA","cg08188069","0.4265","0.8662","0.088677897769901","0","0","0","0","0","0","0","0","0","0","0","20","11","0","50","2","0","0","0","0","0","0"
"RP11-174G17.3,IGSF21","NA","cg21578219","0.2122","0.0716","0.246395091784557","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP3-509I19.11","NA","cg19675599","0.463","0.8225","-0.0752421578140283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GREB1,RN7SL674P","NA","cg25744579","0.42","0.9072","-0.0244374488015422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OR52R1,MMP26","NA","cg15889462","0.5609","0.8505","-0.0829908369325239","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CTD-2320G14.2,GDAP1","NA","cg05501320","0.5411","0.3938","-0.0138628498953308","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CEL","GeneBody","cg14078687","0.5016","0.7871","-0.174984292728374","4","23","2","12","36","31","5","3","10","26","3","11","21","0","14","40","0","3","0","3","4","0"
"SETD1B","GeneBody","cg12213811","0.6274","0.6363","0.370745245967181","3","30","0","35","5","32","6","0","11","29","0","22","18","0","24","11","0","0","1","0","2","1"
"ORMDL3,RP11-387H17.4","NA","cg04308185","0.3799","0.3428","0.42654982817133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TJP1","AfterGene","cg13343392","0.4794","0.4963","0.355603300682742","18","16","2","18","12","18","15","2","2","56","1","5","34","0","7","27","1","5","1","2","2","0"
"RP4-798P15.3,SEC16B","NA","cg25135333","0.3852","0.8562","-0.00351200873777285","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SGK3,C8orf44-SGK3","NA","cg02127234","0.5304","0.8133","0.609762106236062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OTOL1","GeneBody","cg01015123","0.4778","0.7542","0.100458557432692","4","3","0","18","1","0","0","0","0","0","1","44","1","1","44","2","3","0","0","0","0","0"
"HHIPL1","GeneBody","cg06908244","0.5589","0.2343","-0.270660475922797","17","10","1","15","25","13","22","0","15","20","1","17","22","2","12","19","0","2","1","2","1","1"
"RSPH6A","GeneBody","cg11276053","0.8904","0.9859","0.50332176968763","18","18","1","35","12","0","0","0","0","0","3","21","17","3","43","6","5","0","0","2","0","0"
"RSPH6A","GeneBody","cg02359773","0.9042","0.9683","0.532782077187263","19","19","1","35","12","0","0","0","0","0","2","26","13","1","46","5","5","0","1","1","0","0"
"RSPH6A","GeneBody","cg11267114","0.5212","0.8811","-0.00789566171850071","17","12","1","35","12","0","0","0","0","0","2","25","16","3","33","8","5","0","1","2","0","0"
"KAT6B","GeneBody","cg15163862","0.7031","0.8572","0.451846797381847","0","0","0","0","0","0","0","0","0","0","0","5","18","1","14","24","1","3","0","0","0","0"
"HIVEP2","GeneBody","cg17738521","0.2081","0.4842","0.00949473253694933","10","23","1","4","26","21","10","4","8","52","5","10","43","3","13","23","5","7","1","1","0","2"
"RP11-398M15.1","Promoter","cg03055271","0.3459","0.5696","0.139034694873372","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-73B2.7,RP11-340I6.3,SLC25A1P2","NA","cg14644941","0.749","0.9514","-0.165834679938433","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LRCH1","GeneBody","cg04092803","0.7273","0.6979","0.0760907104833116","20","8","1","27","11","8","20","0","3","55","1","18","31","0","17","13","0","2","0","0","2","1"
"LRCH1","GeneBody","cg20294319","0.6343","0.3524","0.017768434222189","9","21","1","27","11","19","10","0","3","55","1","21","25","3","9","31","0","2","0","2","1","1"
"PTGER4","GeneBody","cg04092800","0.216","0.3818","0.280537774368017","4","28","3","51","5","24","13","1","25","12","1","40","7","1","30","8","2","0","0","1","2","1"
"POSTN","AfterGene","cg18341491","0.5339","0.9013","0.301210341221974","25","3","3","14","28","12","39","2","19","15","2","10","27","2","25","14","1","0","0","2","0","2"
"POSTN","GeneBody","cg23202139","0.4294","0.8828","-0.032591217119546","30","3","3","14","28","8","43","2","19","15","2","8","29","2","24","12","1","0","0","1","2","2"
"POSTN","AfterGene","cg13634560","0.5403","0.8248","0.196208590789562","17","6","3","14","28","11","35","2","19","15","2","17","26","2","26","10","1","0","1","0","1","1"
"AKNA","GeneBody","cg13995427","0.3643","0.2585","0.428859786268389","10","31","4","15","14","17","15","3","8","46","2","16","35","3","12","16","6","5","1","1","0","1"
"AC007682.1,AC087073.1","NA","cg09395033","0.464","0.8233","0.147820027632163","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ANP32AP1,DPH6","NA","cg21581312","0.6645","0.6054","0.877294057352392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TAMM41","AfterGene","cg10468845","0.5116","0.8504","0.234366557298857","0","0","0","0","0","0","0","0","0","0","0","28","15","0","45","7","1","0","0","0","0","0"
"MIR1283-1","Promoter","cg09318158","0.5471","0.8124","-0.0269033167478161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-367F23.1","GeneBody","cg21175823","0.4274","0.7516","0.0807192139749197","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ARID1A","GeneBody","cg22042546","0.5412","0.2316","0.19301290629354","25","13","16","30","7","8","15","23","1","37","21","21","19","10","16","11","23","22","1","1","0","0"
"ARID1A","GeneBody","cg03123091","0.3784","0.766","0.379516046740753","3","33","16","30","7","34","6","23","1","37","15","6","28","16","15","13","23","22","1","2","0","1"
"SLC7A9","AfterGene","cg16861209","0.4999","0.6978","0.300356666829163","19","20","2","45","6","17","15","2","21","16","1","30","14","0","43","8","2","1","0","2","1","0"
"RP11-529J17.1","NA","cg21078966","0.4989","0.8849","-0.00206018428193368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC16A14","GeneBody","cg10277956","0.5845","0.8361","0.312807637848808","10","16","0","8","28","14","16","0","3","41","0","2","38","1","7","29","0","2","0","2","2","0"
"LINC00457,RP11-266E6.3","NA","cg05120860","0.4537","0.8308","0.513122139803644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"TERF2","AfterGene","cg03880890","0.5951","0.8598","0.0306387591404187","14","15","1","54","1","19","18","0","4","48","0","21","26","0","16","13","1","0","0","1","2","0"
"CTD-2046I8.1,RP11-445O3.2","NA","cg21757970","0.4727","0.8745","0.0506167920864356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-161M6.3","GeneBody","cg26923862","0.5961","0.9634","0.0962260226972559","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"MDGA1","GeneBody","cg02267270","0.5087","0.489","0.215984019712046","23","5","1","18","16","9","38","0","18","18","1","28","17","1","14","23","3","0","1","1","3","1"
"MDGA1","GeneBody","cg00807871","0.5303","0.1514","0.189802136355917","23","5","1","18","16","15","35","0","18","18","2","31","16","1","17","19","3","0","1","0","1","1"
"TRBC2","BeforeGene","cg06718073","0.2008","0.1036","0.270653779218961","0","0","0","0","0","0","0","0","0","0","0","34","12","0","25","3","1","0","0","0","0","0"
"ZFP41","GeneBody","cg20232550","0.6638","0.8204","-0.0791912306554438","20","19","0","66","0","9","13","1","29","12","2","45","6","0","49","2","2","0","1","1","0","2"
"ZFP41","GeneBody","cg13261536","0.3469","0.7904","-0.0683083437009541","13","26","0","66","0","12","11","1","29","12","2","43","6","0","49","1","2","0","1","0","0","3"
"HTR1B","GeneBody","cg15368905","0.1251","0.0338","-0.0260380658367096","9","26","0","6","28","0","0","0","0","0","1","12","30","1","5","32","0","3","0","1","1","2"
"ZNF519","GeneBody","cg23655210","0.4791","0.7589","0.585934142602139","5","29","1","47","6","27","8","0","13","31","0","30","16","1","19","16","1","1","2","0","1","2"
"NQO1","GeneBody","cg08836861","0.4468","0.7551","0.477748245307661","4","33","0","20","13","30","8","0","15","30","0","18","25","0","18","17","0","0","1","3","0","1"
"RP11-305P22.9,LINC01056","NA","cg26733224","0.4386","0.8804","0.202599468966847","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RUSC2","BeforeGene","cg15271616","0.4384","0.2132","0.119356719299146","3","33","3","24","17","43","3","1","13","42","2","21","38","3","23","25","4","1","0","4","2","0"
"RP11-776H12.1","GeneBody","cg20740434","0.672","0.277","-0.124858973012754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"FIGN","GeneBody","cg01620164","0.6522","0.6468","-0.286851621284892","2","33","2","18","20","27","5","1","6","21","4","10","17","1","14","20","1","1","0","3","3","0"
"FIGN","GeneBody","cg11442280","0.5617","0.8777","-0.246315845945459","14","12","2","18","20","12","27","1","6","21","1","6","30","1","12","14","1","1","1","0","0","1"
"RP5-955M13.4","GeneBody","cg02811362","0.5804","0.9127","0.279621479976288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"OR10T2","GeneBody","cg15852352","0.3986","0.8832","-0.007267058539271","1","0","0","3","0","0","0","0","0","0","1","26","8","0","47","3","4","0","0","0","0","0"
"RP1","GeneBody","cg22340475","0.4667","0.7998","0.0372715331608126","28","9","10","37","11","0","0","0","0","0","6","30","11","4","53","3","9","1","0","3","0","0"
"ATG10","GeneBody","cg15153141","0.4996","0.3788","-0.0326837412042337","16","17","0","9","23","16","13","1","0","59","0","6","50","1","3","22","0","0","1","2","1","0"
"CEND1P1","NA","cg13819319","0.611","0.9534","0.3201681986088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"ASAP3","GeneBody","cg27447006","0.5872","0.551","0.483705060642735","27","10","1","33","10","3","31","1","9","20","1","22","15","2","14","12","1","1","1","0","1","1"
"SLC9A2","GeneBody","cg21880222","0.5729","0.653","0.565454185541012","14","18","0","26","14","30","4","1","10","9","0","17","13","0","14","14","0","1","0","2","1","0"
"CPQ","GeneBody","cg22222461","0.5183","0.5441","-0.454598338158928","0","0","0","0","0","0","0","0","0","0","1","56","4","1","51","4","3","0","0","0","0","0"
"CPQ","GeneBody","cg17185622","0.4169","0.8978","-0.160587316330776","0","0","0","0","0","0","0","0","0","0","1","36","5","1","57","4","3","0","0","0","0","0"
"CPQ","GeneBody","cg04026948","0.8065","0.7748","0.294559146850902","0","0","0","0","0","0","0","0","0","0","0","52","2","2","54","2","3","0","0","0","0","0"
"CPQ","GeneBody","cg20426042","0.5316","0.7252","0.0543864990756284","0","0","0","0","0","0","0","0","0","0","1","52","2","2","56","0","3","0","0","0","0","0"
"CPQ","GeneBody","cg17477700","0.8398","0.9219","0.089692271713486","0","0","0","0","0","0","0","0","0","0","0","48","1","2","55","2","3","0","0","0","0","0"
"SRL","GeneBody","cg10065739","0.6278","0.909","-0.130021001329621","22","2","0","12","34","14","22","1","8","40","0","5","39","2","13","22","0","3","1","0","0","2"
"IGFBP7","GeneBody","cg03984758","0.3165","0.6829","0.346453345765229","32","5","0","5","28","4","25","0","14","28","0","5","27","0","15","11","1","0","1","0","0","3"
"IGFBP7","GeneBody","cg14824921","0.8915","0.845","0.102643859140892","10","14","0","5","28","20","25","0","14","28","0","8","22","1","15","27","1","0","0","4","1","0"
"PIK3CD-AS1,PIK3CD","NA","cg18284427","0.494","0.4924","-0.13381229557686","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"RP11-578F21.13,PDCD6IPP2","NA","cg17741501","0.4562","0.0546","0.203318377032272","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"CTD-2230M5.1,SSU72P1","NA","cg03990195","0.5302","0.8585","0.489090668400582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Metazoa_SRP","NA","cg05170921","0.6336","0.9275","0.305252830537252","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"GATA6","GeneBody","cg23267759","0.6434","0.184","-0.0339300440152751","6","17","0","21","16","22","25","0","14","25","0","25","21","0","7","27","3","0","0","3","2","0"
"APOBEC3G,APOBEC3F","NA","cg19333614","0.6386","0.8752","0.168084364266513","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LINC00636,LINC00635","NA","cg05146399","0.5959","0.8492","0.423159140540362","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SPECC1,AC004702.2","NA","cg21045385","0.773","0.8593","0.305231173294104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"PEBP4","GeneBody","cg11847597","0.8118","0.8988","0.290025529138015","22","6","0","8","43","0","0","0","0","0","1","10","44","0","9","51","0","1","1","1","2","2"
"PEBP4","GeneBody","cg14155196","0.6152","0.7861","0.464113742730216","18","13","0","8","43","0","0","0","0","0","0","3","55","0","14","39","0","1","1","0","0","2"
"SUGT1P3,TPTE2P5","NA","cg08081379","0.8929","0.8999","0.482912650115145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SUGT1P3,TPTE2P5","NA","cg09117688","0.7256","0.84","0.348520841123939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SUGT1P3,TPTE2P5","NA","cg14759977","0.7267","0.7332","0.330232252234133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"BCL2L14","GeneBody","cg20141578","0.2329","0.4947","-0.336829270290941","2","29","2","30","9","34","9","0","22","19","0","28","9","1","18","13","0","2","0","1","2","0"
"CPNE8","GeneBody","cg08162426","0.8292","0.9468","0.134468128175151","45","0","0","26","7","4","38","1","21","18","1","27","7","1","22","13","3","0","1","1","1","2"
"BRD9","GeneBody","cg07367113","0.8461","0.8941","0.00791212445113911","16","25","1","76","0","21","10","1","9","28","1","41","7","1","39","4","2","0","1","0","1","1"
"C8orf82,LRRC24","NA","cg00688297","0.6115","0.375","0.350234299915692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SSH1","GeneBody","cg13033858","0.4072","0.3128","0.277147621554092","4","31","1","24","6","33","4","1","15","29","1","28","12","1","23","11","2","0","0","1","1","0"
